DateHour,Wind_Speed_Actual_Knots,Production_Actual_MWh,Production_Forecast_1hour_MWh,Production_Forecast_6hour_MWh,Production_24hour_MWh,Electricity_Prices_Day_Ahead_Dollar,Electricity_Prices_Spot_Dollar,Potential_Hydrogen_Quantity,Revenue_If_All_Selling,Profit_If_All_Selling
23/05/2022 04:00,17.99,186.296,169.5182,150.7768,144.7916,76.14,73.83,7451.84,550169.3472,17213.7504
23/05/2022 05:00,23.58,419.4803,265.14,190.0754,144.7916,99.26,96.25,16779.212,1614999.155,50505.42812
23/05/2022 06:00,19.8,248.3119,260.8896,224.1892,169.1597,98.9,98.05,9932.476,973879.2718,8442.6046
23/05/2022 07:00,28.25,721.1278,435.4427,329.2451,204.7054,135.31,131.33,28845.112,3788228.559,114803.5458
23/05/2022 08:00,27.16,640.6981,503.9625,407.5556,236.097,115.34,111.73,25627.924,2863407.949,92516.80564
23/05/2022 09:00,34.89,1100,872.3664,611.3689,236.097,89.1,87.39,44000,3845160,75240
23/05/2022 10:00,31.72,1021.0723,976.9216,729.9869,326.4548,83.68,81.59,40842.892,3332371.558,85361.64428
23/05/2022 11:00,28.93,774.1451,897.4613,826.0158,522.3071,79.7,77.58,30965.804,2402327.074,65647.50448
23/05/2022 12:00,26.69,608.1867,694.7957,723.7778,616.2089,75.74,74,24327.468,1800232.632,42329.79432
23/05/2022 13:00,27.84,690.3303,688.6645,774.3523,665.2056,73.01,71.36,27613.212,1970478.808,45561.7998
23/05/2022 14:00,20.69,283.3216,383.2394,438.4514,447.4618,73.49,73.03,11332.864,827639.0579,5213.11744
23/05/2022 15:00,21.89,335.4539,373.2222,417.673,481.6786,102.92,101.74,13418.156,1365163.191,15833.42408
23/05/2022 16:00,23.95,439.5354,348.8845,446.7502,544.6024,111.38,108.33,17581.416,1904594.795,53623.3188
23/05/2022 17:00,25.8,549.4311,435.6286,444.1169,586.0694,117.94,115.89,21977.244,2546942.807,45053.3502
23/05/2022 18:00,26.72,610.3321,529.873,431.816,609.2588,121.76,118,24413.284,2880767.512,91793.94784
23/05/2022 19:00,25.44,526.4519,543.7096,485.5482,551.9758,114,110.59,21058.076,2328812.625,71808.03916
23/05/2022 20:00,26.99,629.2095,587.5028,548.134,578.3115,113.25,109.57,25168.38,2757699.397,92619.6384
23/05/2022 21:00,33.48,1100,751.3235,678.9514,578.3115,93.29,90.4,44000,3977600,127160
23/05/2022 22:00,33.23,1100,974.9134,794.2309,579.3482,87.16,84.33,44000,3710520,124520
23/05/2022 23:00,25.32,519.2263,702.1142,637.0849,528.4883,73.53,71.12,20769.052,1477094.978,50053.41532
24/05/2022 00:00,19.95,253.8692,392.0614,435.1076,378.2796,68.19,65.18,10154.768,661887.7782,30565.85168
24/05/2022 01:00,25.19,511.1687,414.3305,582.6302,524.401,70.73,66.93,20446.748,1368500.844,77697.6424
24/05/2022 02:00,24.77,485.9491,404.6523,513.6436,511.4654,68.08,65.19,19437.964,1267160.873,56175.71596
24/05/2022 03:00,28.33,727.6701,568.4963,482.6851,567.359,69.96,66.12,29106.804,1924541.88,111770.1274
24/05/2022 04:00,31.56,1005.5507,718.9171,559.58,576.3048,76.5,73.22,40222.028,2945056.89,131928.2518
24/05/2022 05:00,23.14,396.1054,524.5583,491.8238,478.8834,90.48,85.68,15844.216,1357532.427,76052.2368
24/05/2022 06:00,25.83,551.502,584.4587,580.5737,535.202,90.27,85.33,22060.08,1882386.626,108976.7952
24/05/2022 07:00,21.65,324.7699,369.1064,435.5205,412.6854,115.31,109.98,12990.796,1428727.744,69240.94268
24/05/2022 08:00,25.83,550.9701,466.8318,536.7713,515.187,98.75,92.87,22038.804,2046743.727,129588.1675
24/05/2022 09:00,26.6,602.2836,481.6913,476.8005,530.8207,81.38,76.97,24091.344,1854310.748,106242.827
24/05/2022 10:00,23.14,396.4951,451.4813,435.4558,460.3972,75.69,72.45,15859.804,1149042.8,51385.76496
24/05/2022 11:00,8.35,18.6194,85.1197,102.2802,152.2927,76.36,72.2,744.776,53772.8272,3098.26816
24/05/2022 12:00,20.98,295.615,171.2158,295.4493,375.883,76.07,71.87,11824.6,849834.002,49663.32
24/05/2022 13:00,28.01,703.2304,223.4532,314.3263,469.5057,72.12,67.67,28129.216,1903504.047,125175.0112
24/05/2022 14:00,5.89,6.5262,56.5441,49.6889,97.7822,71.57,67.51,261.048,17623.35048,1059.85488
24/05/2022 15:00,18.61,206.0415,171.502,140.2804,275.668,103.3,98.84,8241.66,814605.6744,36757.8036
24/05/2022 16:00,14.04,88.5684,67.7944,125.559,176.8018,108.41,103.92,3542.736,368161.1251,15906.88464
24/05/2022 17:00,14.48,97.0805,109.991,115.5093,160.9855,116.15,110.85,3883.22,430454.937,20581.066
24/05/2022 18:00,20.9,291.8517,142.9641,103.3168,246.4625,113.56,109.14,11674.068,1274107.782,51599.38056
24/05/2022 19:00,23.24,401.3315,238.5343,194.4913,246.4625,111.44,106,16053.26,1701645.56,87329.7344
24/05/2022 20:00,23.67,424.0026,369.2181,228.6701,246.4625,113.33,106.65,16960.104,1808795.092,113293.4947
24/05/2022 21:00,11.49,48.4928,118.5561,110.5766,121.8907,93.52,88.25,1939.712,171179.584,10222.28224
24/05/2022 22:00,19.59,240.5157,194.3774,243.9308,222.8343,93.08,88.41,9620.628,850559.7215,44928.33276
24/05/2022 23:00,22.8,378.901,185.2488,261.9114,222.8343,86.13,82.12,15156.04,1244614.005,60775.7204
25/05/2022 00:00,18.36,197.9652,230.1139,211.5289,210.1546,75.75,76.17,7918.608,603160.3714,-3325.81536
25/05/2022 01:00,20.78,287.0862,281.4906,205.9375,263.1144,70.65,71.93,11483.448,826004.4146,-14698.81344
25/05/2022 02:00,24.51,470.9139,305.5018,305.0956,289.4624,68.56,68.83,18836.556,1296520.149,-5085.87012
25/05/2022 03:00,18.84,213.8104,260.0098,253.8661,249.7298,66.64,67.65,8552.416,578570.9424,-8637.94016
25/05/2022 04:00,18.22,193.4167,232.4625,225.684,226.4813,66.09,67.2,7736.668,519904.0896,-8587.70148
25/05/2022 05:00,18.65,207.6092,204.8256,234.5126,217.1123,80.85,80.27,8304.368,666591.6194,4816.53344
25/05/2022 06:00,20.38,270.6971,222.2988,260.5,226.9011,81.97,82.11,10827.884,889077.5552,-1515.90376
25/05/2022 07:00,20.88,291.0072,254.7155,233.2832,255.3091,90.76,90.52,11640.288,1053678.87,2793.66912
25/05/2022 08:00,20.43,272.89,275.4868,244.9932,271.792,97.75,96.45,10915.6,1052809.62,14190.28
25/05/2022 09:00,19.64,242.2427,255.0028,248.9265,249.1594,95.69,96.01,9689.708,930308.8651,-3100.70656
25/05/2022 10:00,21.84,333.4548,281.2045,281.0145,271.792,86.98,85.98,13338.192,1146817.748,13338.192
25/05/2022 11:00,18.44,200.6551,226.7183,231.5631,227.3007,84.74,84.48,8026.204,678053.7139,2086.81304
25/05/2022 12:00,24.73,483.9481,325.6613,297.0095,256.2066,74.41,74.75,19357.924,1447004.819,-6581.69416
25/05/2022 13:00,29.41,813.5654,453.0387,379.7906,271.792,72.61,72.36,32542.616,2354783.694,8135.654
25/05/2022 14:00,28.16,714.5906,660.534,471.4804,281.8515,71.6,71.25,28583.624,2036583.21,10004.2684
25/05/2022 15:00,33.08,1100,882.6492,613.3839,311.7495,97.39,98.22,44000,4321680,-36520
25/05/2022 16:00,26,561.9453,668.0249,639.192,404.0422,104.76,106.02,22477.812,2383097.628,-28322.04312
25/05/2022 17:00,27.52,667.0348,717.0548,715.8105,521.9759,113.72,112.81,26681.392,3009927.832,24280.06672
25/05/2022 18:00,21.5,317.7462,402.0765,463.2239,411.4516,111.5,110.27,12709.848,1401514.939,15633.11304
25/05/2022 19:00,5.24,4.6111,50.7832,86.9481,114.652,102.11,102.53,184.444,18911.04332,-77.46648
25/05/2022 20:00,7.74,14.8083,28.4233,65.0217,145.0045,97.78,96.81,592.332,57343.66092,574.56204
25/05/2022 21:00,8.78,21.6753,12.2109,48.27,159.2116,84.55,85.79,867.012,74380.95948,-1075.09488
25/05/2022 22:00,8.07,16.8324,17.2237,24.6648,128.8167,98.82,97.65,673.296,65747.3544,787.75632
25/05/2022 23:00,9.69,29.1203,22.1687,15.8044,64.644,104.69,104.53,1164.812,121757.7984,186.36992
26/05/2022 00:00,10.01,32.0964,25.3893,22.2411,30.5842,88.51,85.93,1283.856,110321.7461,3312.34848
26/05/2022 01:00,15.17,111.7045,50.2514,35.427,30.5842,93.41,90.5,4468.18,404370.29,13002.4038
26/05/2022 02:00,16.42,141.7422,85.3384,53.5599,30.5842,83.35,79.59,5669.688,451250.4679,21318.02688
26/05/2022 03:00,15.48,118.6896,121.1355,76.2135,30.5842,66.82,63.67,4747.584,302278.6733,14954.8896
26/05/2022 04:00,16.23,136.6561,132.1099,100.8458,30.5842,49.81,47.8,5466.244,261286.4632,10987.15044
26/05/2022 05:00,19.49,236.6517,158.9457,145.2104,63.8568,56.55,54.31,9466.068,514102.1531,21203.99232
26/05/2022 06:00,14.62,99.8807,123.6948,119.8454,102.7543,55.56,53.38,3995.228,213265.2706,8709.59704
26/05/2022 07:00,9.82,30.289,58.5157,62.0684,60.3533,68.05,65.68,1211.56,79575.2608,2871.3972
26/05/2022 08:00,10.63,38.3699,44.414,60.8388,66.4484,91.17,89.31,1534.796,137072.6308,2854.72056
26/05/2022 09:00,13.4,77.0364,45.9471,78.6511,90.6061,104.25,99.68,3081.456,307159.5341,14082.25392
26/05/2022 10:00,14.97,107.253,70.2582,65.3141,108.3545,104.95,101.92,4290.12,437249.0304,12999.0636
26/05/2022 11:00,16.98,156.6041,110.5077,72.8918,112.8747,110.11,105.12,6264.164,658488.9197,31258.17836
26/05/2022 12:00,21.42,314.2075,180.0345,118.6251,112.8747,90.03,87.51,12568.3,1099851.933,31672.116
26/05/2022 13:00,22.26,353.0521,264.4551,180.6006,121.3615,62,60.31,14122.084,851702.886,23866.32196
26/05/2022 14:00,24.88,492.9153,381.8905,259.8601,130.3759,62.73,59.93,19716.612,1181616.557,55206.5136
26/05/2022 15:00,23.26,402.581,408.0389,329.6379,130.3759,101.64,97.33,16103.24,1567328.349,69404.9644
26/05/2022 16:00,23.31,405.0981,418.5132,390.5715,226.3416,110.13,106.58,16203.924,1727014.22,57523.9302
26/05/2022 17:00,23.05,391.8072,395.7906,399.5769,333.2526,110.18,105.41,15672.288,1652015.878,74756.81376
26/05/2022 18:00,23.47,413.4641,403.3905,416.8126,372.0933,99.58,96.15,16538.564,1590182.929,56727.27452
26/05/2022 19:00,22.59,368.757,379.7986,382.2838,374.4324,100.06,96.84,14750.28,1428417.115,47495.9016
26/05/2022 20:00,18.05,188.0735,244.8921,258.6439,272.9559,118.16,116.17,7522.94,873939.9398,14970.6506
26/05/2022 21:00,13.98,87.4036,133.3279,160.0586,199.2841,99.44,97.01,3496.144,339160.9294,8495.62992
26/05/2022 22:00,12.54,63.0385,82.1876,115.2689,176.7509,80.72,77.75,2521.54,196049.735,7488.9738
26/05/2022 23:00,9.07,23.8376,36.6477,57.45,129.6382,53.73,52.36,953.504,49925.46944,1306.30048
27/05/2022 00:00,5.56,5.4848,12.4657,21.0392,69.2682,36.66,37.42,219.392,8209.64864,-166.73792
27/05/2022 01:00,6.64,9.3852,10.3576,17.005,46.5199,43.61,43.84,375.408,16457.88672,-86.34384
27/05/2022 02:00,6.1,7.262,7.2615,11.1639,29.0106,38.47,39.43,290.48,11453.6264,-278.8608
27/05/2022 03:00,5.66,5.8133,6.571,7.3873,17.8512,42.28,43,232.532,9998.876,-167.42304
27/05/2022 04:00,7.16,11.7412,8.0297,7.7162,14.2452,42.13,42.84,469.648,20119.72032,-333.45008
27/05/2022 05:00,5.17,4.4202,5.5696,5.7967,7.0351,78.84,80.55,176.808,14241.8844,-302.34168
27/05/2022 06:00,5.68,5.8509,6.369,6.2909,6.9945,77.32,79.84,234.036,18685.43424,-589.77072
27/05/2022 07:00,4.34,2.6097,3.3193,3.9254,4.2752,72.58,74.54,104.388,7781.08152,-204.60048
27/05/2022 08:00,4.3,2.5506,2.9901,3.575,3.968,71.29,74.19,102.024,7569.16056,-295.8696
27/05/2022 09:00,3.3,1.1454,1.5396,1.9362,2.8244,70.37,71.1,45.816,3257.5176,-33.44568
27/05/2022 10:00,5.25,4.6346,2.5152,3.0595,4.9127,76.95,79.37,185.384,14713.92808,-448.62928
27/05/2022 11:00,5.15,4.3595,3.0426,2.8515,4.4425,83.1,84.12,174.38,14668.8456,-177.8676
27/05/2022 12:00,7.33,12.5809,6.5976,4.1566,4.5265,83.59,85.31,503.236,42931.06316,-865.56592
27/05/2022 13:00,7.66,14.3526,9.6618,6.0348,4.5265,72.18,74.11,574.104,42546.84744,-1108.02072
27/05/2022 14:00,5.98,6.8444,8.7219,7.3566,4.5265,71.46,73.86,273.776,20221.09536,-657.0624
27/05/2022 15:00,4.73,3.3932,5.1176,5.1817,3.9186,94.21,94.69,135.728,12852.08432,-65.14944
27/05/2022 16:00,5.19,4.4772,4.6213,5.8772,4.4181,98.07,100.73,179.088,18039.53424,-476.37408
27/05/2022 17:00,6.38,8.3134,5.1379,6.8709,4.5554,103.77,104.43,332.536,34726.73448,-219.47376
27/05/2022 18:00,6.7,9.6163,7.2281,6.2332,5.6679,106.86,109.76,384.652,42219.40352,-1115.4908
27/05/2022 19:00,3.78,1.7313,3.325,3.0535,3.3203,111.64,112.39,69.252,7783.23228,-51.939
27/05/2022 20:00,5.26,4.6448,4.6179,4.9235,5.1421,117.87,118.38,185.792,21994.05696,-94.75392
27/05/2022 21:00,3.06,0.9165,1.4268,2.1217,2.6136,92.46,94.54,36.66,3465.8364,-76.2528
27/05/2022 22:00,2.87,0.7541,1.147,1.4927,2.1182,85.39,85.97,30.164,2593.19908,-17.49512
27/05/2022 23:00,1.28,0.0679,0.2007,0.3729,0.9752,84.66,87.37,2.716,237.29692,-7.36036
28/05/2022 00:00,4.7,3.3225,0.822,1.2951,3.3401,72.04,71.89,132.9,9554.181,19.935
28/05/2022 01:00,5.84,6.3628,1.958,1.4312,3.8712,77.38,76.36,254.512,19434.53632,259.60224
28/05/2022 02:00,7.85,15.4888,7.3691,2.9316,3.9468,79.19,78.34,619.552,48535.70368,526.6192
28/05/2022 03:00,6.74,9.7837,9.9404,4.7156,3.9468,71.1,69.79,391.348,27312.17692,512.66588
28/05/2022 04:00,7.53,13.6848,12.8316,8.9177,3.9468,82.76,82.75,547.392,45296.688,5.47392
28/05/2022 05:00,4.23,2.4156,4.489,4.85,3.1188,97.52,96.64,96.624,9337.74336,85.02912
28/05/2022 06:00,7.36,12.7298,8.2776,9.8006,4.6793,79.83,80.31,509.192,40893.20952,-244.41216
28/05/2022 07:00,3.56,1.4389,2.5456,3.3622,2.7486,100.47,99.42,57.556,5722.21752,60.4338
28/05/2022 08:00,5.14,4.3433,4.616,4.9017,4.8006,102.56,100.99,173.732,17545.19468,272.75924
28/05/2022 09:00,4.25,2.4611,2.5164,3.0726,3.6967,96.15,94.22,98.444,9275.39368,189.99692
28/05/2022 10:00,6.17,7.5128,4.4656,4.7486,6.9219,91.84,90.11,300.512,27079.13632,519.88576
28/05/2022 11:00,7.06,11.2387,6.3269,4.5894,8.5983,89.97,88.67,449.548,39861.42116,584.4124
28/05/2022 12:00,7.3,12.4279,10.241,6.8515,8.5983,87.71,85.82,497.116,42662.49512,939.54924
28/05/2022 13:00,9.55,27.8603,16.1802,10.3502,9.2511,81,81.2,1114.412,90490.2544,-222.8824
28/05/2022 14:00,11.9,53.9036,28.1441,18.9226,9.2511,79.92,80.41,2156.144,173375.539,-1056.51056
28/05/2022 15:00,11.72,51.4477,43.2225,27.4592,11.8233,104.26,103.76,2057.908,213528.5341,1028.954
28/05/2022 16:00,11.33,46.5754,48.5503,35.5629,11.8233,114.94,112.92,1863.016,210371.7667,3763.29232
28/05/2022 17:00,12.15,57.3425,51.6641,46.5194,19.1183,119.53,117.38,2293.7,269234.506,4931.455
28/05/2022 18:00,8.32,18.4359,27.0948,29.2217,20.5524,117.18,116.64,737.436,86014.53504,398.21544
28/05/2022 19:00,7.98,16.2283,21.2731,24.4034,19.3395,109.86,111.23,649.132,72202.95236,-889.31084
28/05/2022 20:00,5.77,6.1511,9.0476,13.1795,12.7218,106.09,106.97,246.044,26319.32668,-216.51872
28/05/2022 21:00,9.35,26.1152,14.5917,21.1565,26.5444,89.11,88.03,1044.608,91956.84224,1128.17664
28/05/2022 22:00,4.81,3.5544,6.0014,7,11.5839,90.8,89.16,142.176,12676.41216,233.16864
28/05/2022 23:00,6.08,7.1879,8.4327,8.5352,13.2632,73.93,72.59,287.516,20870.78644,385.27144
29/05/2022 00:00,4.17,2.3275,3.109,4.2567,7.4835,74.3,73.8,93.1,6870.78,46.55
29/05/2022 01:00,7.35,12.703,6.4641,8.197,13.5308,73.09,72.51,508.12,36843.7812,294.7096
29/05/2022 02:00,7.13,11.5737,7.6863,6.5951,11.8495,71.07,71.7,462.948,33193.3716,-291.65724
29/05/2022 03:00,3.34,1.1964,3.1999,2.8754,3.9351,70.57,70.68,47.856,3382.46208,-5.26416
29/05/2022 04:00,10.22,34.105,10.4868,8.5524,9.2074,72.1,72.49,1364.2,98890.858,-532.038
29/05/2022 05:00,8.81,21.8495,13.2569,12.7979,9.2074,96.25,94.35,873.98,82460.013,1660.562
29/05/2022 06:00,6.11,7.3108,12.1721,9.2705,8.2562,76.87,75.62,292.432,22113.70784,365.54
29/05/2022 07:00,4.12,2.2394,4.5876,4.8189,4.266,101.91,100.15,89.576,8971.0364,157.65376
29/05/2022 08:00,7.71,14.6844,6.8515,12.9332,9.2797,104.34,104.03,587.376,61104.72528,182.08656
29/05/2022 09:00,6.07,7.1528,6.8008,8.065,8.1702,100.93,99,286.112,28325.088,552.19616
29/05/2022 10:00,8.15,17.292,12.495,8.5161,12.1296,96.24,95.58,691.68,66110.7744,456.5088
29/05/2022 11:00,2.54,0.5251,2.1465,2.2534,3.0745,90.17,88.73,21.004,1863.68492,30.24576
29/05/2022 12:00,3.92,1.9321,2.7193,3.5405,4.017,86.98,85.73,77.284,6625.55732,96.605
29/05/2022 13:00,6.17,7.5262,2.3917,4.9559,7.418,79.02,77.66,301.048,23379.38768,409.42528
29/05/2022 14:00,8.17,17.4347,7.2197,6.2111,7.418,77.32,75.94,697.388,52959.64472,962.39544
29/05/2022 15:00,14.7,101.6258,29.0225,11.4564,7.418,106.91,104.81,4065.032,426056.0039,8536.5672
29/05/2022 16:00,9.99,31.9199,36.7501,20.2883,10.7099,109.63,108.54,1276.796,138583.4378,1391.70764
29/05/2022 17:00,7.98,16.234,26.8519,20.9878,15.4462,111.55,111.79,649.36,72591.9544,-155.8464
29/05/2022 18:00,9.36,26.2595,24.1922,29.2117,16.7574,97.18,96.68,1050.38,101550.7384,525.19
29/05/2022 19:00,7.83,15.3497,17.0583,22.5561,16.0433,90.73,90.06,613.988,55295.75928,411.37196
29/05/2022 20:00,11.21,45.0986,27.1536,25.5226,16.8272,80.01,80.14,1803.944,144568.0722,-234.51272
29/05/2022 21:00,5.99,6.8665,11.768,12.093,11.1137,76.19,74.57,274.66,20481.3962,444.9492
29/05/2022 22:00,6.63,9.3272,12.3802,13.057,12.7108,89.59,88.07,373.088,32857.86016,567.09376
29/05/2022 23:00,6,6.9047,7.2685,9.9046,11.14,71.05,69.31,276.188,19142.59028,480.56712
30/05/2022 00:00,6.96,10.771,8.9025,11.728,13.1199,64.1,62.18,430.84,26789.6312,827.2128
30/05/2022 01:00,6.03,7.0265,7.5565,7.5415,9.6784,57.46,56.33,281.06,15832.1098,317.5978
30/05/2022 02:00,8.5,19.6437,11.759,10.1652,12.9255,42.83,41.02,785.748,32231.38296,1422.20388
30/05/2022 03:00,10.51,37.1188,18.6049,14.0393,12.9255,37.14,35.56,1484.752,52797.78112,2345.90816
30/05/2022 04:00,6.99,10.908,15.3302,12.9189,10.8394,45.12,43.97,436.32,19184.9904,501.768
30/05/2022 05:00,10.76,39.8993,26.7365,20.0535,10.8394,83.94,80.99,1595.972,129257.7723,4708.1174
30/05/2022 06:00,14.53,98.0863,39.8456,34.5226,10.8394,81.04,79.06,3923.452,310188.1151,7768.43496
30/05/2022 07:00,8.08,16.8925,28.3367,24.3323,13.6829,84.52,81.19,675.7,54860.083,2250.081
30/05/2022 08:00,4.58,3.0771,10.1611,9.9933,7.1128,92.46,88.01,123.084,10832.62284,547.7238
30/05/2022 09:00,6.29,7.9617,8.0152,13.876,10.5655,92.78,89.06,318.468,28362.76008,1184.70096
30/05/2022 10:00,4.23,2.4243,3.1817,6.5279,6.514,95.01,91,96.972,8824.452,388.85772
30/05/2022 11:00,4.36,2.6446,3.2328,3.8388,6.7229,92.81,89.96,105.784,9516.32864,301.4844
30/05/2022 12:00,8.63,20.5632,6.0482,5.6726,13.6829,90.88,88.3,822.528,72629.2224,2122.12224
30/05/2022 13:00,11.66,50.6836,17.734,11.1298,13.6829,80.6,76.97,2027.344,156044.6677,7359.25872
30/05/2022 14:00,8.5,19.6623,23.7084,13.3651,18.2423,81.9,78.35,786.492,61621.6482,2792.0466
30/05/2022 15:00,6.18,7.5371,13.3751,11.0691,9.5415,106.21,102.28,301.484,30835.78352,1184.83212
30/05/2022 16:00,7.26,12.2416,12.3757,15.4909,9.9487,107.98,105.11,489.664,51468.58304,1405.33568
30/05/2022 17:00,9.16,24.6178,13.677,20.0093,9.9487,108.99,107.3,984.712,105659.5976,1664.16328
30/05/2022 18:00,8.95,22.9582,19.3631,16.4474,15.6601,101.33,97.79,918.328,89803.29512,3250.88112
30/05/2022 19:00,10.07,32.6808,26.5377,18.457,20.1094,95.11,90.94,1307.232,118879.6781,5451.15744
30/05/2022 20:00,1.98,0.2467,2.8915,3.3858,4.6847,100.09,95.76,9.868,944.95968,42.72844
30/05/2022 21:00,4.04,2.1088,3.3233,5.1506,8.0104,84.88,81.71,84.352,6892.40192,267.39584
30/05/2022 22:00,3.5,1.3725,1.021,3.1229,5.8963,89.87,85.67,54.9,4703.283,230.58
30/05/2022 23:00,7.45,13.2211,3.9901,5.0576,12.725,80.37,77.65,528.844,41064.7366,1438.45568
31/05/2022 00:00,6.47,8.681,6.2672,3.2955,9.4956,57.2,55.02,347.24,19105.1448,756.9832
31/05/2022 01:00,10.54,37.4419,17.342,8.3875,12.725,65.14,61.95,1497.676,92781.0282,4777.58644
31/05/2022 02:00,10.09,32.8589,23.5872,14.1006,17.6443,60.87,58.67,1314.356,77113.26652,2891.5832
31/05/2022 03:00,10.46,36.6165,35.6011,23.339,17.6443,59.65,57.89,1464.66,84789.1674,2577.8016
31/05/2022 04:00,10.81,40.381,36.5327,28.963,21.5052,69.82,68.09,1615.24,109981.6916,2794.3652
31/05/2022 05:00,9.71,29.3102,32.1795,32.1551,20.2105,84.96,81.82,1172.408,95926.42256,3681.36112
31/05/2022 06:00,10.82,40.468,36.454,35.747,31.0507,81.74,78.09,1618.72,126405.8448,5908.328
31/05/2022 07:00,11.01,42.6544,37.1533,37.6756,34.7038,109.89,104.4,1706.176,178124.7744,9366.90624
31/05/2022 08:00,11.08,43.462,42.1821,39.0074,37.0276,109.32,106.14,1738.48,184522.2672,5528.3664
31/05/2022 09:00,10.08,32.7211,35.9575,35.0209,34.83,98.16,93.36,1308.844,122193.6758,6282.4512
31/05/2022 10:00,5.18,4.4537,10.8808,13,15.4228,92.36,87.3,178.148,15552.3204,901.42888
31/05/2022 11:00,1.69,0.1552,1.5834,3.428,6.8547,95.6,90.6,6.208,562.4448,31.04
31/05/2022 12:00,1.8,0.1873,0.4139,1.8746,7.0324,85.58,82.58,7.492,618.68936,22.476
31/05/2022 13:00,2.36,0.4182,0.2373,1.1379,7.3503,72.64,70.09,16.728,1172.46552,42.6564
31/05/2022 14:00,5.8,6.2371,1.1695,1.2205,9.9573,70.75,68.3,249.484,17039.7572,611.2358
31/05/2022 15:00,3.9,1.9,1.9868,0.9625,3.3132,100.17,96.85,76,7360.6,252.32
31/05/2022 16:00,7.29,12.4157,5.8154,2.4222,5.2955,107.09,101.48,496.628,50397.80944,2786.08308
31/05/2022 17:00,6.52,8.8552,6.5848,4.4296,5.2955,110.37,104.56,354.208,37035.98848,2057.94848
31/05/2022 18:00,6.09,7.2114,8.2269,6.6356,5.2955,101.31,95.58,288.456,27570.62448,1652.85288
31/05/2022 19:00,4.7,3.3122,4.579,4.4911,3.5766,99.74,94.51,132.488,12521.44088,692.91224
31/05/2022 20:00,11.17,44.532,12.5257,11.702,4.6215,97.47,93.31,1781.28,166211.2368,7410.1248
31/05/2022 21:00,11.03,42.8985,23.0339,15.7629,6.7124,89.15,85.85,1715.94,147313.449,5662.602
31/05/2022 22:00,8.56,20.0735,26.6243,18.3393,8.0052,82.64,78.1,802.94,62709.614,3645.3476
31/05/2022 23:00,11.7,51.2762,36.303,26.831,10.5354,75.41,71.97,2051.048,147613.9246,7055.60512
01/06/2022 00:00,10.82,40.5245,35.5863,38.7026,15.9393,60.29,60.37,1620.98,97858.5626,-129.6784
01/06/2022 01:00,8.7,21.0309,27.8689,26.8114,20.5485,67.73,66.93,841.236,56303.92548,672.9888
01/06/2022 02:00,10.78,40.1038,32.9529,33.0816,29.5493,68.57,69.02,1604.152,110718.571,-721.8684
01/06/2022 03:00,10.45,36.4882,31.7544,36.7064,37.3708,74.45,73.92,1459.528,107888.3098,773.54984
01/06/2022 04:00,15.1,110.2246,56.8353,44.5839,40.3138,79.99,79.37,4408.984,349941.0601,2733.57008
01/06/2022 05:00,9.83,30.3642,40.4154,35.9801,35.1044,84.7,83.47,1214.568,101379.991,1493.91864
01/06/2022 06:00,10.25,34.4541,42.4496,39.9244,36.3275,76.73,75.96,1378.164,104685.3374,1061.18628
01/06/2022 07:00,6.89,10.4712,16.0181,21.0514,20.4936,71.38,72.23,418.848,30253.39104,-356.0208
01/06/2022 08:00,4.34,2.6215,6.0903,10.1187,12.6838,76.16,76.16,104.86,7986.1376,0
01/06/2022 09:00,5.62,5.6637,5.6662,8.787,15.3397,80.6,81.52,226.548,18468.19296,-208.42416
01/06/2022 10:00,6.93,10.6456,5.7072,10.0859,16.9731,79.85,78.89,425.824,33593.25536,408.79104
01/06/2022 11:00,5.36,4.9366,5.8211,5.6068,10.3782,68,67.08,197.464,13245.88512,181.66688
01/06/2022 12:00,5.71,5.9468,6.4167,5.5936,8.0332,64.98,64.24,237.872,15280.89728,176.02528
01/06/2022 13:00,10.66,38.7012,12.1511,10.3014,10.5581,63.53,62.43,1548.048,96644.63664,1702.8528
01/06/2022 14:00,9.96,31.5603,21.5969,14.7314,10.5581,62.18,62.39,1262.412,78761.88468,-265.10652
01/06/2022 15:00,10.76,39.8185,36.5667,19.5606,10.5581,98.39,97.13,1592.74,154702.8362,2006.8524
01/06/2022 16:00,11.1,43.736,38.1393,28.6105,10.5581,107.69,106.62,1749.44,186525.2928,1871.9008
01/06/2022 17:00,8.23,17.8002,24.3137,24.7613,13.9179,116.4,114.83,712.008,81759.87864,1117.85256
01/06/2022 18:00,6.24,7.7832,12.8715,14.8867,10.5553,112.99,111.08,311.328,34582.31424,594.63648
01/06/2022 19:00,7.08,11.3685,11.6121,15.6664,12.7991,97.81,99.03,454.74,45032.9022,-554.7828
01/06/2022 20:00,7.28,12.3206,10.36,14.2119,13.5661,87.82,87.06,492.824,42905.25744,374.54624
01/06/2022 21:00,13.32,75.6784,25.1368,19.1662,24.0275,84.04,84.31,3027.136,255217.8362,-817.32672
01/06/2022 22:00,10.54,37.4813,35.7857,22.5041,34.436,107.17,106.75,1499.252,160045.151,629.68584
01/06/2022 23:00,10.92,41.6943,45.6699,30.3842,34.436,94.49,94.88,1667.772,158238.2074,-650.43108
02/06/2022 00:00,8.77,21.6071,26.799,27.1765,25.0405,90.24,85.95,864.284,74285.2098,3707.77836
